NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
PARK CREEK,,787,49.78166196740,-124.18377306500,Stream,900-273293-044347-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-270198-05210-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48946,SC,GStr,SC+GStr
PENDER HARBOUR CREEKS,,7990607,49.64052568210,-123.98585419400,Stream,,,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48711,SC,GStr,SC+GStr
PENDRELL SOUND CREEK,,805,50.27346278200,-124.72868418000,Stream,905-419712-326840-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-328500-31600-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49126,SC,GStr,SC+GStr
QUATAM RIVER,QUATAM RIVER,815,50.37826931940,-124.93805328300,Stream,900-369411-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-368900-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,50522,SC,GStr,SC+GStr
REFUGE COVE CREEK,,807,50.15136529140,-124.84592407500,Stream,905-415614-045472-523394-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-323000-15700-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49146,SC,GStr,SC+GStr
RUBY CREEK,RUBY CREEK,764,49.65184813690,-124.06830684300,Stream,900-150628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-147300-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48721,SC,GStr,SC+GStr
SECHELT CREEK,SECHELT CREEK,774,49.68137348640,-123.55579949600,Stream,900-180821-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-177400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48816,SC,GStr,SC+GStr
SKWAWKA RIVER,SKWAWKA RIVER,782,50.20767865440,-123.98782701800,Stream,900-236275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-233000-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48896,SC,GStr,SC+GStr
SLIAMMON CREEK,SLIAMMON CREEK,798,49.89540639660,-124.60631831400,Stream,900-289325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-286000-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49056,SC,GStr,SC+GStr
SNAKE BAY CREEK,,769,49.50994991110,-123.79620321300,Stream,900-167390-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-164200-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48766,SC,GStr,SC+GStr
SQUIRREL COVE BAY CREEK,,2706,50.13770426040,-124.93373337700,Stream,905-407298-793302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-292500-96400-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,258,SC,GStr,SC+GStr
STORE CREEK,,801,50.11895454700,-124.91500083300,Stream,905-407298-815437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-292500-81200-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49086,SC,GStr,SC+GStr
STORM CREEK,STORM CREEK,775,49.65877124760,-123.81801142500,Stream,900-193079-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-189200-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48826,SC,GStr,SC+GStr
TAHUMMING RIVER,TAHUMMING RIVER,812,50.49277247910,-124.38736455500,Stream,900-351670-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-350700-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,50492,SC,GStr,SC+GStr
THEODOSIA RIVER,THEODOSIA RIVER,800,50.08042828780,-124.65484570900,Stream,900-311867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-309400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49076,SC,GStr,SC+GStr
TOBA RIVER,TOBA RIVER,808,50.48861580960,-124.36586563300,Stream,900-350660-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-349300-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,49796,SC,GStr,SC+GStr
TSUAHDI CREEK,TSUAHDI CREEK,781,50.09970650370,-123.71528634000,Stream,900-223912-174780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-220600-20900-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48886,SC,GStr,SC+GStr
TZOONIE RIVER,TZOONIE RIVER,776,49.78782448610,-123.72357438400,Stream,900-198810-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48836,SC,GStr,SC+GStr
VANCOUVER RIVER,VANCOUVER RIVER,778,49.92180994430,-123.86931392400,Stream,900-213488-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-210100-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48856,SC,GStr,SC+GStr
WAKEFIELD CREEK,WAKEFIELD CREEK,761,49.46773634440,-123.80411765300,Stream,900-129940-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-122900-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48691,SC,GStr,SC+GStr
WEST CREEK,,789,49.73460040340,-124.05845062400,Stream,905-378431-819600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-145000-81800-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48966,SC,GStr,SC+GStr
WHITEROCK PASS CREEK,,1130,50.24986785690,-125.09552262100,Stream,905-416621-340010-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-323500-32300-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,52803,SC,GStr,SC+GStr
WHITEROCK PASS CREEK,,1130,50.24986785690,-125.09552262100,Stream,905-416621-340010-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-323500-32300-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,52802,SC,GStr,SC+GStr
WHITTALL CREEK,WHITTALL CREEK,791,49.77651769420,-124.35303255800,Stream,900-281180-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-277700-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT MAINLAND,CO-11,CO,Current,48986,SC,GStr,SC+GStr
AHNUHATI RIVER,AHNUHATI RIVER,852,50.89044697180,-125.63968885000,Stream,900-605602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50892,SC,SFj,SC+SFj
AHNUHATI RIVER,AHNUHATI RIVER,852,50.89044697180,-125.63968885000,Stream,900-605602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50893,SC,SFj,SC+SFj
AHTA RIVER,AHTA RIVER,861,50.86966942030,-126.16562844100,Stream,900-642105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50982,SC,SFj,SC+SFj
AHTA VALLEY CREEK,,862,50.87820898460,-126.16576506600,Stream,900-642475-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50992,SC,SFj,SC+SFj
ALISON RIVER,,904,51.18784056590,-126.91622261500,Stream,900-947641-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-947800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49596,SC,SFj,SC+SFj
ALLARDYCE CREEK,ALLARDYCE CREEK,871,50.88208844860,-126.82926755000,Stream,905-474451-576972-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-661500-42200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51082,SC,SFj,SC+SFj
APPLE RIVER,APPLE RIVER,828,50.71691484680,-125.41557558000,Stream,900-473087-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-469600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50652,SC,SFj,SC+SFj
BAMFORD CREEK,,893,50.98993807500,-127.30736203900,Stream,900-827123-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-828000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49486,SC,SFj,SC+SFj
BLIND CREEK,BLIND CREEK,2078,50.69025669530,-125.69816431200,Stream,900-574072-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-571400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,45410,SC,SFj,SC+SFj
BOND RIVER NO. 1,,406,50.67083416280,-125.86084797000,Stream,900-568228-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-565600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,45909,SC,SFj,SC+SFj
BOUGHEY CREEK,,838,50.52106426200,-126.17201568100,Stream,900-537407-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-534400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50752,SC,SFj,SC+SFj
BOYDELL CREEK,,902,51.09304940540,-127.35679750100,Stream,900-915641-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-915900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49576,SC,SFj,SC+SFj
BRADLEY CREEK,,889,50.92537581110,-127.28467735600,Stream,900-787088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-788300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50207,SC,SFj,SC+SFj
BUGHOUSE CREEK,,880,50.90091648240,-126.97970730500,Stream,900-737078-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-738800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51167,SC,SFj,SC+SFj
CALL CREEK,,843,50.63476604300,-125.93912132100,Stream,900-546104-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-543100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50802,SC,SFj,SC+SFj
CAMELEON HARBOUR CREEK,,1127,50.33736698540,-125.29830427200,Stream,905-429697-207817-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-22800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,52772,SC,SFj,SC+SFj
CARRIDEN CREEK,,879,50.91134027140,-126.90976184300,Stream,900-733302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-735000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51157,SC,SFj,SC+SFj
CHARLES CREEK,CHARLES CREEK,873,50.93665281480,-126.35563768000,Stream,900-684906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-685800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51102,SC,SFj,SC+SFj
CHIEF NOWLEY CREEK,,907,51.18793596370,-127.09370265600,Stream,900-953111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-953200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49626,SC,SFj,SC+SFj
CHONAT CREEK,,1138,50.29464640420,-125.29625720300,Stream,905-405793-514265-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-51300-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,52882,SC,SFj,SC+SFj
COHOE CREEK,COHOE CREEK,888,50.90194615180,-127.23453521600,Stream,900-780778-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-781900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50197,SC,SFj,SC+SFj
CRACROFT CREEK,,839,50.56187923620,-126.27850763300,Stream,905-447836-863892-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-535200-56900-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50762,SC,SFj,SC+SFj
DRIFTWOOD CREEK,DRIFTWOOD CREEK,908,51.17292475840,-127.40480111000,Stream,900-963568-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-963400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49636,SC,SFj,SC+SFj
ELLEN COVE CREEK,,2073,50.91470287830,-126.56415555300,Stream,900-696102-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-698400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,45359,SC,SFj,SC+SFj
EMBLEY CREEK,EMBLEY CREEK,878,50.94817317910,-126.87996285400,Stream,900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-730600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51147,SC,SFj,SC+SFj
EMBLEY CREEK,EMBLEY CREEK,878,50.94817317910,-126.87996285400,Stream,900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-730600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,51148,SC,SFj,SC+SFj
EVA CREEK,EVA CREEK,892,51.03451297530,-127.34603230900,Stream,900-821581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-822600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,49476,SC,SFj,SC+SFj
FANNY BAY CREEK,,825,50.53092130830,-125.40226131500,Stream,900-452137-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50622,SC,SFj,SC+SFj
FRANKLIN RIVER,FRANKLIN RIVER,849,51.07849736770,-125.56705893600,Stream,900-592523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-589500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50862,SC,SFj,SC+SFj
FRAZER CREEK,FRAZER CREEK,830,50.71999364120,-125.47847089800,Stream,900-474796-003023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO-12,CO,Current,50672,SC,SFj,SC+SFj
