NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
TRAHEY CREEK,,1857,52.71431366060,-128.80647782600,Stream,915-620970-221702-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-23300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43905,HecLow,HStr,HecLow+HStr
WAHGILAH CREEK,WAHGILAH CREEK,1811,52.19726731030,-128.37281537900,Stream,915-583648-182131-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233400-17200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43250,HecLow,HStr,HecLow+HStr
WATSON BAY CREEK,,1831,52.66504177130,-128.35315660000,Stream,915-613809-306355-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-18900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,42750,HecLow,HStr,HecLow+HStr
ANDESITE CREEK,ANDESITE CREEK,468,54.37907086150,-129.12562478100,Stream,400-130835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-128100-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,48564,LSK,NSKEst,LSK+NSKEst
BULKLEY RIVER - LOWER,BULKLEY RIVER,540,55.24622142210,-127.67487395400,Stream Segment,400-431358-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47850,MSK,NSKEst,MSK+NSKEst
BULKLEY RIVER - UPPER,BULKLEY RIVER,541,54.39534959740,-126.70929175400,Stream Segment,400-431358-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47855,MSK,NSKEst,MSK+NSKEst
CLIFFORD CREEK,CLIFFORD CREEK,577,55.65566219300,-128.21025888100,Stream,400-454855-425795-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-434800-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49289,MSK,NSKEst,MSK+NSKEst
CULLON CREEK,CULLON CREEK,571,55.56749797920,-127.90162404400,Stream,400-454855-236451-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-245700-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49259,MSK,NSKEst,MSK+NSKEst
ESKER SLOUGH,,364,54.39582068940,-129.03971410400,Slough Segment,400-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SKEENA RIVER,SER-18,SER,Current,45666,LSK,NSKEst,LSK+NSKEst
EXCHAMSIKS RIVER,EXCHAMSIKS RIVER,504,54.33220530570,-129.29597241000,Stream,400-107640-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,410-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47670,LSK,NSKEst,LSK+NSKEst
EXSTEW RIVER,EXSTEW RIVER,469,54.39809354780,-129.05931421300,Stream,400-139009-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,48569,LSK,NSKEst,LSK+NSKEst
KASIKS RIVER,KASIKS RIVER,459,54.29306503500,-129.40077596700,Stream,400-094444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-093200-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,48524,LSK,NSKEst,LSK+NSKEst
KISPIOX RIVER,KISPIOX RIVER,566,55.34265265170,-127.69336121400,Stream,400-454855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49234,MSK,NSKEst,MSK+NSKEst
KITSEGUECLA RIVER,KITSEGUECLA RIVER,537,55.09193168310,-127.82737215500,Stream,400-396037-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,450-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47835,MSK,NSKEst,MSK+NSKEst
KITSUNS CREEK,KITSUNS CREEK,539,55.02330157550,-127.74561009500,Stream,400-396037-395799-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,450-318200-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47845,MSK,NSKEst,MSK+NSKEst
KLEANZA CREEK,KLEANZA CREEK,477,54.59564454090,-128.41025855600,Stream,400-234275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-231800-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,48054,LSK,NSKEst,LSK+NSKEst
LAKELSE RIVER,LAKELSE RIVER,505,54.44298769230,-128.78161990200,Stream,400-174068-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47675,LSK,NSKEst,LSK+NSKEst
MCCULLY CREEK,MCCULLY CREEK,569,55.49645734070,-127.77791195200,Stream,400-454855-148655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-155700-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49249,MSK,NSKEst,MSK+NSKEst
MURDER CREEK,MURDER CREEK,570,55.50240450430,-127.78135294000,Stream,400-454855-152629-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-161000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49254,MSK,NSKEst,MSK+NSKEst
NANGEESE RIVER,NANGEESE RIVER,581,55.67660069160,-128.34993483700,Stream,400-454855-533547-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-544600-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49309,MSK,NSKEst,MSK+NSKEst
OWEN CREEK,OWEN CREEK,558,54.20302148780,-126.85871971900,Stream,400-431358-585806-266600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-600600-23900-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49194,MSK,NSKEst,MSK+NSKEst
SINGLEHURST CREEK,SINGLEHURST CREEK,478,54.59992565060,-128.41263009100,Stream,400-234862-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-232100-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,48059,LSK,NSKEst,LSK+NSKEst
SKUNSNAT CREEK,SKUNSNAT CREEK,576,55.65648539000,-128.20981431900,Stream,400-454855-425314-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-434300-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,49284,MSK,NSKEst,MSK+NSKEst
SUSKWA RIVER,SUSKWA RIVER,543,55.23098974870,-127.44466743400,Stream,400-431358-079962-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-081700-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47865,MSK,NSKEst,MSK+NSKEst
ZYMOETZ RIVER - LOWER,ZYMOETZ RIVER,533,54.54280487670,-128.47994305300,Stream Segment,400-221484-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,440-000000-00000-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER,SER-18,SER,Current,47815,LSK,NSKEst,LSK+NSKEst
JACKSON CREEK,,2662,55.81481752210,-128.69529032200,Stream,400-454855-646652-526469-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-54100-00000-0000-0000-000-000-000-000-000-000,SKEENA RIVER-HIGH INTERIOR,SER-19,SER,Current,3041,MSK,NSKEst,MSK+NSKEst
ANSEDAGAN CREEK,ANSEDAGAN CREEK,643,55.14024065540,-129.36304278100,Stream,500-129467-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-134700-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48219,LNR-P,NSKEst,LNR-P+NSKEst
DONAHUE CREEK,DONAHUE CREEK,1776,55.47461787290,-130.04483773600,Stream,910-983904-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-985000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43615,LNR-P,NSKEst,LNR-P+NSKEst
ENSHESHESE RIVER,ENSHESHESE RIVER,1751,54.50778760020,-130.22716786000,Stream,910-856742-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-863100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43490,LNR-P,NSKEst,LNR-P+NSKEst
GINGIT CREEK,GINGIT CREEK,653,55.22193476620,-129.10411258200,Stream,500-179249-004485-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-185700-00300-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48269,LNR-P,NSKEst,LNR-P+NSKEst
GITZYON CREEK,GITZYON CREEK,654,55.20671708560,-129.09986262100,Stream,500-179249-050702-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-185700-05200-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48274,LNR-P,NSKEst,LNR-P+NSKEst
ISHKHEENICKH RIVER,KSI HLGINX,661,54.99272935420,-129.62990291900,Stream,500-056359-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,510-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48309,LNR-P,NSKEst,LNR-P+NSKEst
KHUTZEYMATEEN RIVER,KHUTZEYMATEEN RIVER,1754,54.62538888610,-129.90011130700,Stream,910-881783-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-887500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43505,LNR-P,NSKEst,LNR-P+NSKEst
KSHWAN RIVER,KSHWAN RIVER,1764,55.63021568210,-129.80704997700,Stream,910-938523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-941800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43555,LNR-P,NSKEst,LNR-P+NSKEst
KWINAMASS RIVER,KSI X'ANMAS,1756,54.77545779250,-130.15005862900,Stream,910-891193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43515,LNR-P,NSKEst,LNR-P+NSKEst
LACHMACH RIVER,LACHMACH RIVER,1748,54.30171023580,-129.97970905600,Stream,910-840239-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-846300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43475,LNR-P,NSKEst,LNR-P+NSKEst
NASS RIVER,NASS RIVER,629,54.98646109690,-129.97672064600,Stream,500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48149,LNR-P,NSKEst,LNR-P+NSKEst
SEASKINNISH CREEK,KSI SGASGINIST,655,55.27678676830,-129.06367668100,Stream,500-196143-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-201900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48279,LNR-P,NSKEst,LNR-P+NSKEst
TOON RIVER,TOON RIVER,1750,54.51043706620,-129.98747169200,Stream,910-849330-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-855600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,43485,LNR-P,NSKEst,LNR-P+NSKEst
TSEAX RIVER,KSI SII AKS,651,55.22207718380,-129.10699167900,Stream,500-179249-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48259,LNR-P,NSKEst,LNR-P+NSKEst
VETTER CREEK,VETTER CREEK,649,55.20731524910,-129.15412492300,Stream,500-171214-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-185700-16700-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48249,LNR-P,NSKEst,LNR-P+NSKEst
ZOLZAP CREEK,KSI TS'OOHL TS'AP,647,55.16497914220,-129.28009406900,Stream,500-146589-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48239,LNR-P,NSKEst,LNR-P+NSKEst
ZOLZAP SLOUGH,,648,55.16368389470,-129.29063086100,Slough Segment,500-146589-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-155400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER NASS-PORTLAND,SER-20,SER,Current,48244,LNR-P,NSKEst,LNR-P+NSKEst
BROWN BEAR CREEK,BROWN BEAR CREEK,657,55.78011663660,-128.86792714300,Stream,500-374315-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-377100-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS RIVER,SER-21,SER,Current,48289,UNR,NSKEst,UNR+NSKEst
CRANBERRY RIVER,CRANBERRY RIVER,663,55.53495910430,-128.84192285100,Stream,500-293978-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,530-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS RIVER,SER-21,SER,Current,48319,UNR,NSKEst,UNR+NSKEst
TCHITIN RIVER,TCHITIN RIVER,656,55.47823835480,-128.94973789300,Stream,500-267403-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-271900-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS RIVER,SER-21,SER,Current,48284,UNR,NSKEst,UNR+NSKEst
BRONSON CREEK,BRONSON CREEK,2192,56.68306659690,-131.06952336400,Stream,600-059339-209431-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-212400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45139,LStk,TBFj,LStk+TBFj
CRAIG RIVER,CRAIG RIVER,2186,56.69594601140,-131.30674387300,Stream,600-059339-135981-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-137600-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45137,LStk,TBFj,LStk+TBFj
HACKETT RIVER,HACKETT RIVER,2233,58.26374657050,-131.81212618100,Stream,700-998191-999517-565598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-574200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45169,Taku,TBFj,Taku+TBFj
NAHLIN RIVER,NAHLIN RIVER,2224,58.77672495130,-132.09339649400,Stream,700-998191-999667-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45162,Taku,TBFj,Taku+TBFj
NAKINA RIVER,NAKINA RIVER,2216,58.90428765830,-133.14589124800,Stream,700-999247-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,790-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45156,Taku,TBFj,Taku+TBFj
PORCUPINE RIVER,PORCUPINE RIVER,2138,57.06458095200,-131.74516446500,Stream,600-131690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-157400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45490,LStk,TBFj,LStk+TBFj
SCUD RIVER,SCUD RIVER,2148,57.28013728540,-131.82316430400,Stream,600-180085-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-202800-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45495,LStk,TBFj,LStk+TBFj
STIKINE RIVER,STIKINE RIVER,2118,56.65763570760,-131.84893645100,Stream,600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45487,LStk,TBFj,LStk+TBFj
TAKU RIVER,TAKU RIVER,2203,58.58141871190,-133.65559120700,Stream,700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,700-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45148,Taku,TBFj,Taku+TBFj
TATSATUA CREEK,TATSATUA CREEK,2212,58.53473781220,-132.14295558800,Stream,700-998191-999517-235623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-236300-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45153,Taku,TBFj,Taku+TBFj
TUYA RIVER,TUYA RIVER,2155,58.04071523570,-130.85136556500,Stream,600-392439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,650-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45135,UStk,TBFj,UStk+TBFj
VERRETT RIVER,VERRETT RIVER,2193,56.69779686240,-130.99724430400,Stream,600-059339-228999-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-228900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,45141,LStk,TBFj,LStk+TBFj
VERRETT SLOUGHS,,2570,56.69486323580,-130.98049302500,Slough,600-059339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-228900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN TRANSBOUNDARY FJORDS,SER-22,SER,Current,44650,LStk,TBFj,LStk+TBFj
ALSEK RIVER,ALSEK RIVER,2324,59.44396519680,-137.99078460400,Stream,990-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,990-000000-00000-00000-0000-0000-000-000-000-000-000-000,ALSEK RIVER,SER-24,SER,Current,3339,Alsek,AKCst,Alsek+AKCst
TATSHENSHINI RIVER,TATSHENSHINI RIVER,2325,59.47055434720,-137.74147471700,Stream,990-295215-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,990-170500-00000-00000-0000-0000-000-000-000-000-000-000,ALSEK RIVER,SER-24,SER,Current,44854,Alsek,AKCst,Alsek+AKCst
VILLAGE CREEK,VILLAGE CREEK,2338,60.12637274590,-137.07783379800,Stream,,990-295215-63566-04751-0000-0000-000-000-000-000-000-000,ALSEK RIVER,SER-24,SER,Current,44861,Alsek,AKCst,Alsek+AKCst
