SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
FULMORE RIVER,FULMORE RIVER,836,50.56122211290,-125.93814686700,Stream,900-523991-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-521100-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50737,SC,SFj,SC+SFj
FULMORE RIVER,FULMORE RIVER,836,50.56122211290,-125.93814686700,Stream,900-523991-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-521100-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50736,SC,SFj,SC+SFj
GLENDALE CREEK,GLENDALE CREEK,847,50.65126838380,-125.72473645600,Stream,900-572535-088296-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50846,SC,SFj,SC+SFj
GRANITE BAY CREEK,,1136,50.23696592130,-125.30379359400,Stream,905-405793-365383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52866,SC,SFj,SC+SFj
GRANITE BAY CREEK,,1136,50.23696592130,-125.30379359400,Stream,905-405793-365383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52867,SC,SFj,SC+SFj
GRASSY CREEK,GRASSY CREEK,826,50.50358074070,-125.54714378500,Stream,900-462275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-459600-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50636,SC,SFj,SC+SFj
GRAY CREEK,GRAY CREEK,827,50.53755240920,-125.52784440500,Stream,900-463956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-461200-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50646,SC,SFj,SC+SFj
HEMMING BAY CREEK,,822,50.39984846370,-125.38742114900,Stream,905-434445-814479-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-379500-85700-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50596,SC,SFj,SC+SFj
HEYDON CREEK,HEYDON CREEK,831,50.57709557570,-125.57539056300,Stream,900-481198-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-477600-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50686,SC,SFj,SC+SFj
KAMANO BAY CREEK,,844,50.57889708270,-126.54803685400,Stream,905-451107-726995-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,LOUGHBOROUGH,CM-6,CM,Current,50816,SC,SFj,SC+SFj
KANISH CREEK,,1137,50.26467818950,-125.28558362500,Stream,905-405793-419323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-41400-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52876,SC,SFj,SC+SFj
KNOX BAY CREEK,,823,50.39458741290,-125.60726298400,Stream,905-436712-790286-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-381000-79000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50606,SC,SFj,SC+SFj
NEW VANCOUVER CREEK,,845,50.58441019660,-126.60728496300,Stream,905-451107-467702-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,LOUGHBOROUGH,CM-6,CM,Current,50826,SC,SFj,SC+SFj
OWEN CREEK,,1125,50.32672815000,-125.21626685700,Stream,905-429697-798930-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-82600-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52756,SC,SFj,SC+SFj
PHILLIPS RIVER,PHILLIPS RIVER,824,50.56842440200,-125.36543402000,Stream,900-449592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-447800-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50616,SC,SFj,SC+SFj
PORT HARVEY LAGOON CREEKS,,842,50.57603446040,-126.28838528400,Stream,905-447836-599842-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-534500-29800-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50796,SC,SFj,SC+SFj
POTTS LAGOON CREEK,,841,50.55440212720,-126.42388895700,Stream,905-447836-379116-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-535200-26900-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50786,SC,SFj,SC+SFj
PROTECTION POINT CREEK,,846,50.63616316310,-126.18328670900,Stream,900-561276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-558500-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50836,SC,SFj,SC+SFj
READ CREEK,READ CREEK,833,50.53639449850,-125.77905288000,Stream,900-504444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-501200-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50706,SC,SFj,SC+SFj
ROBBERS KNOB CREEK,,837,50.52093894230,-126.05527914600,Stream,900-527134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-524300-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50746,SC,SFj,SC+SFj
SHOAL CREEK,SHOAL CREEK,835,50.54832650450,-125.90522083800,Stream,900-522310-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-519300-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50726,SC,SFj,SC+SFj
ST. AUBYN CREEK,ST. AUBYN CREEK,1126,50.32055277350,-125.24319365100,Stream,905-429697-845438-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-87100-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52766,SC,SFj,SC+SFj
STAFFORD RIVER,STAFFORD RIVER,829,50.72019450350,-125.47633699700,Stream,900-474796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50666,SC,SFj,SC+SFj
THURSTON BAY CREEK,,1128,50.37844830360,-125.31681741500,Stream,905-429697-345614-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-36200-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52786,SC,SFj,SC+SFj
TUNA RIVER,TUNA RIVER,834,50.49270542700,-125.97679870800,Stream,900-513545-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-510300-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50716,SC,SFj,SC+SFj
VILLAGE BAY CREEK,CLEAR CREEK,1132,50.16525129180,-125.18778356400,Stream,905-405793-775537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-76900-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52826,SC,SFj,SC+SFj
WAIATT BAY CREEK,,1131,50.26240088010,-125.23810182200,Stream,905-405793-629037-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-62900-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,52816,SC,SFj,SC+SFj
WORTLEY CREEK,WORTLEY CREEK,832,50.49041817510,-125.69692666900,Stream,900-495964-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-492600-00000-00000-0000-0000-000-000-000-000-000-000,LOUGHBOROUGH,CM-6,CM,Current,50696,SC,SFj,SC+SFj
CUMSACK CREEK,CUMSACK CREEK,820,50.93685794480,-124.86304189800,Stream,900-407906-003896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-406900-00600-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50576,HK,SFj,HK+SFj
HOMATHKO RIVER,HOMATHKO RIVER,819,50.93084166000,-124.86006695100,Stream,900-407906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-406900-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50566,HK,SFj,HK+SFj
ORFORD RIVER,ORFORD RIVER,816,50.59779946990,-124.85745323900,Stream,900-391855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50536,SC,SFj,SC+SFj
ORFORD RIVER,ORFORD RIVER,816,50.59779946990,-124.85745323900,Stream,900-391855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50537,SC,SFj,SC+SFj
SOUTHGATE RIVER,SOUTHGATE RIVER,817,50.88612491240,-124.78749048700,Stream,900-405080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-404100-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50547,SC,SFj,SC+SFj
SOUTHGATE RIVER,SOUTHGATE RIVER,817,50.88612491240,-124.78749048700,Stream,900-405080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-404100-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50546,SC,SFj,SC+SFj
TEAQUAHAN RIVER,TEAQUAHAN RIVER,818,50.93128231060,-124.83097597700,Stream,900-407171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-406500-00000-00000-0000-0000-000-000-000-000-000-000,BUTE INLET,CM-7,CM,Current,50556,SC,SFj,SC+SFj
AHTA RIVER,AHTA RIVER,861,50.86966942030,-126.16562844100,Stream,900-642105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50987,SC,SFj,SC+SFj
AHTA RIVER,AHTA RIVER,861,50.86966942030,-126.16562844100,Stream,900-642105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50986,SC,SFj,SC+SFj
AHTA VALLEY CREEK,,862,50.87820898460,-126.16576506600,Stream,900-642475-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50996,SC,SFj,SC+SFj
ALISON RIVER,,904,51.18784056590,-126.91622261500,Stream,900-947641-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-947800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49600,SC,SFj,SC+SFj
ALLARDYCE CREEK,ALLARDYCE CREEK,871,50.88208844860,-126.82926755000,Stream,905-474451-576972-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-661500-42200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51086,SC,SFj,SC+SFj
BAMFORD CREEK,,893,50.98993807500,-127.30736203900,Stream,900-827123-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-828000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49490,SC,SFj,SC+SFj
BOYDELL CREEK,,902,51.09304940540,-127.35679750100,Stream,900-915641-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-915900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49580,SC,SFj,SC+SFj
BUGHOUSE CREEK,,880,50.90091648240,-126.97970730500,Stream,900-737078-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-738800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51171,SC,SFj,SC+SFj
CHARLES CREEK,CHARLES CREEK,873,50.93665281480,-126.35563768000,Stream,900-684906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-685800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51106,SC,SFj,SC+SFj
CHIEF NOWLEY CREEK,,907,51.18793596370,-127.09370265600,Stream,900-953111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-953200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49630,SC,SFj,SC+SFj
COHOE CREEK,COHOE CREEK,888,50.90194615180,-127.23453521600,Stream,900-780778-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-781900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50201,SC,SFj,SC+SFj
DRIFTWOOD CREEK,DRIFTWOOD CREEK,908,51.17292475840,-127.40480111000,Stream,900-963568-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-963400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49640,SC,SFj,SC+SFj
DRIFTWOOD CREEK,DRIFTWOOD CREEK,908,51.17292475840,-127.40480111000,Stream,900-963568-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-963400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49641,SC,SFj,SC+SFj
EMBLEY CREEK,EMBLEY CREEK,878,50.94817317910,-126.87996285400,Stream,900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-730600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51151,SC,SFj,SC+SFj
EVA CREEK,EVA CREEK,892,51.03451297530,-127.34603230900,Stream,900-821581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-822600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49480,SC,SFj,SC+SFj
GILFORD CREEK,GILFORD CREEK,863,50.65967968540,-126.38195913200,Stream,905-458062-837120-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-78200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51006,SC,SFj,SC+SFj
HAUSKIN CREEK,,884,50.96692430930,-127.03519684400,Stream,900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-750300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51211,SC,SFj,SC+SFj
HOEYA SOUND CREEK,,857,50.70553358290,-125.95827927900,Stream,900-622116-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-619100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50946,SC,SFj,SC+SFj
JAP CREEK,,906,51.16675940500,-126.96726749100,Stream,900-949257-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-949300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49620,SC,SFj,SC+SFj
JENNIS BAY CREEK,,881,50.91407901920,-127.02464803200,Stream,900-738739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-740400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51181,SC,SFj,SC+SFj
KAKWEIKEN RIVER,KAKWEIKEN RIVER,860,50.80668947590,-126.02426397300,Stream,900-634559-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50977,SC,SFj,SC+SFj
KAKWEIKEN RIVER,KAKWEIKEN RIVER,860,50.80668947590,-126.02426397300,Stream,900-634559-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50976,SC,SFj,SC+SFj
KENNETH RIVER,KENNETH RIVER,887,50.83387893790,-127.00964612400,Stream,900-771280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-772800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,50191,SC,SFj,SC+SFj
KINGCOME RIVER,KINGCOME RIVER,872,50.92731429930,-126.18742989100,Stream,900-680928-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-681600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51096,SC,SFj,SC+SFj
KINGCOME RIVER,KINGCOME RIVER,872,50.92731429930,-126.18742989100,Stream,900-680928-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-681600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,51097,SC,SFj,SC+SFj
LASSITER AND ROWLEY CREEKS,,7990609,51.14404746200,-127.60970894700,Stream,900-985234-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-984600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN COASTAL STREAMS,CM-8,CM,Current,49670,SC,SFj,SC+SFj
