SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
TLUPANA RIVER,TLUPANA RIVER,1367,49.75519989120,-126.38484302800,Stream,930-531334-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-534200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,41419,WVI,WVI,WVI+WVI
TOQUART RIVER,TOQUART RIVER,1288,49.03570380060,-125.35748056400,Stream,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,40794,WVI,WVI,WVI+WVI
TRANQUIL CREEK,TRANQUIL CREEK,1317,49.20924816790,-125.67407361400,Stream,930-320497-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-324500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,52214,WVI,WVI,WVI+WVI
TSOWWIN RIVER,TSOWWIN RIVER,1374,49.77825211150,-126.63828130700,Stream,930-558779-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-561300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,41484,WVI,WVI,WVI+WVI
TWIN RIVERS EAST CREEK,,1292,48.95154283140,-125.44352094700,Stream,930-229391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-236100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,39564,WVI,WVI,WVI+WVI
URSUS CREEK,URSUS CREEK,1328,49.38667997050,-125.75699941600,Stream,930-350962-112867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-355300-11600-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,52324,WVI,WVI,WVI+WVI
WATTA CREEK,WATTA CREEK,1340,49.45615583470,-126.02883853700,Stream,930-407135-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-410500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,41164,WVI,WVI,WVI+WVI
ZEBALLOS RIVER,ZEBALLOS RIVER,1397,49.98185340690,-126.85264189100,Stream,930-579386-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-582200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKO-6,PKO,Current,41709,WVI,WVI,WVI+WVI
AHNUHATI RIVER,AHNUHATI RIVER,852,50.89044697180,-125.63968885000,Stream,900-605602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50894,SC,SFj,SC+SFj
AHTA RIVER,AHTA RIVER,861,50.86966942030,-126.16562844100,Stream,900-642105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50984,SC,SFj,SC+SFj
AHTA VALLEY CREEK,,862,50.87820898460,-126.16576506600,Stream,900-642475-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50994,SC,SFj,SC+SFj
APPLE RIVER,APPLE RIVER,828,50.71691484680,-125.41557558000,Stream,900-473087-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-469600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50654,SC,SFj,SC+SFj
BOUGHEY CREEK,,838,50.52106426200,-126.17201568100,Stream,900-537407-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-534400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50754,SC,SFj,SC+SFj
CALL CREEK,,843,50.63476604300,-125.93912132100,Stream,900-546104-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-543100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50804,SC,SFj,SC+SFj
CAMELEON HARBOUR CREEK,,1127,50.33736698540,-125.29830427200,Stream,905-429697-207817-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-22800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,52774,SC,SFj,SC+SFj
ESTERO CREEK,,425,50.50625260770,-125.15397352200,Stream,900-439494-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-438100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,48398,SC,SFj,SC+SFj
FANNY BAY CREEK,,825,50.53092130830,-125.40226131500,Stream,900-452137-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SOUTHERN FJORDS,PKO-7,PKO,Current,50624,SC,SFj,SC+SFj
FRAZER CREEK,FRAZER CREEK,830,50.71999364120,-125.47847089800,Stream,900-474796-003023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50674,SC,SFj,SC+SFj
FULMORE RIVER,FULMORE RIVER,836,50.56122211290,-125.93814686700,Stream,900-523991-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-521100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50734,SC,SFj,SC+SFj
GILFORD CREEK,GILFORD CREEK,863,50.65967968540,-126.38195913200,Stream,905-458062-837120-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-78200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51004,SC,SFj,SC+SFj
GLENDALE CREEK,GLENDALE CREEK,847,50.65126838380,-125.72473645600,Stream,900-572535-088296-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50844,SC,SFj,SC+SFj
GRANITE BAY CREEK,,1136,50.23696592130,-125.30379359400,Stream,905-405793-365383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,52864,SC,SFj,SC+SFj
GRASSY CREEK,GRASSY CREEK,826,50.50358074070,-125.54714378500,Stream,900-462275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-459600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50634,SC,SFj,SC+SFj
GRAY CREEK,GRAY CREEK,827,50.53755240920,-125.52784440500,Stream,900-463956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-461200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50644,SC,SFj,SC+SFj
HEALTH LAGOON CREEK,,865,50.69664787170,-126.55115909900,Stream,905-458062-166404-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-11500-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51024,SC,SFj,SC+SFj
HEMMING BAY CREEK,,822,50.39984846370,-125.38742114900,Stream,905-434445-814479-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-379500-85700-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50594,SC,SFj,SC+SFj
HEYDON CREEK,HEYDON CREEK,831,50.57709557570,-125.57539056300,Stream,900-481198-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-477600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50684,SC,SFj,SC+SFj
HOEYA SOUND CREEK,,857,50.70553358290,-125.95827927900,Stream,900-622116-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-619100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50944,SC,SFj,SC+SFj
KAKWEIKEN RIVER,KAKWEIKEN RIVER,860,50.80668947590,-126.02426397300,Stream,900-634559-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50974,SC,SFj,SC+SFj
KAMANO BAY CREEK,,844,50.57889708270,-126.54803685400,Stream,905-451107-726995-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SOUTHERN FJORDS,PKO-7,PKO,Current,50814,SC,SFj,SC+SFj
KANISH CREEK,,1137,50.26467818950,-125.28558362500,Stream,905-405793-419323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-41400-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,52874,SC,SFj,SC+SFj
KNOX BAY CREEK,,823,50.39458741290,-125.60726298400,Stream,905-436712-790286-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-381000-79000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50604,SC,SFj,SC+SFj
KWALATE CREEK,KWALATE CREEK,853,50.78124353270,-125.68631056500,Stream,900-611863-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-608900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50904,SC,SFj,SC+SFj
LULL CREEK,LULL CREEK,858,50.70212402130,-126.01920537600,Stream,900-623571-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-620600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50954,SC,SFj,SC+SFj
MAPLE CREEK,,864,50.68542226060,-126.45997087200,Stream,905-458062-884183-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-82800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51014,SC,SFj,SC+SFj
MATSIU CREEK,MATSIU CREEK,855,50.70469047220,-125.82555646300,Stream,900-617006-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-614100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50924,SC,SFj,SC+SFj
MCALISTER CREEK,MCALISTER CREEK,859,50.79575297520,-126.01063842200,Stream,900-633992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-631200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50964,SC,SFj,SC+SFj
NEW VANCOUVER CREEK,,845,50.58441019660,-126.60728496300,Stream,905-451107-467702-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SOUTHERN FJORDS,PKO-7,PKO,Current,50824,SC,SFj,SC+SFj
NIGGER CREEK,,856,50.70726115780,-125.95150266600,Stream,900-621876-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-618900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50934,SC,SFj,SC+SFj
ORFORD RIVER,ORFORD RIVER,816,50.59779946990,-124.85745323900,Stream,900-391855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50534,SC,SFj,SC+SFj
PHILLIPS RIVER,PHILLIPS RIVER,824,50.56842440200,-125.36543402000,Stream,900-449592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-447800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50614,SC,SFj,SC+SFj
PROTECTION POINT CREEK,,846,50.63616316310,-126.18328670900,Stream,900-561276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-558500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50834,SC,SFj,SC+SFj
READ CREEK,READ CREEK,833,50.53639449850,-125.77905288000,Stream,900-504444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-501200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50704,SC,SFj,SC+SFj
ROBBERS KNOB CREEK,,837,50.52093894230,-126.05527914600,Stream,900-527134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-524300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50744,SC,SFj,SC+SFj
SALLIE CREEK,SALLIE CREEK,854,50.71321437300,-125.72291628500,Stream,900-614773-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-611800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50914,SC,SFj,SC+SFj
SCOTT COVE CREEK,,867,50.76690412900,-126.45948720900,Stream,905-458062-393845-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-33700-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51044,SC,SFj,SC+SFj
SHOAL HARBOUR CREEK,,866,50.73080754220,-126.48223155300,Stream,905-458062-328571-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-27600-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51034,SC,SFj,SC+SFj
SIM RIVER,SIM RIVER,851,51.02252561430,-125.61235864400,Stream,900-598651-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-596000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50884,SC,SFj,SC+SFj
SOUTHGATE RIVER,SOUTHGATE RIVER,817,50.88612491240,-124.78749048700,Stream,900-405080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-404100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50544,SC,SFj,SC+SFj
STAFFORD RIVER,STAFFORD RIVER,829,50.72019450350,-125.47633699700,Stream,900-474796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50664,SC,SFj,SC+SFj
TEAQUAHAN RIVER,TEAQUAHAN RIVER,818,50.93128231060,-124.83097597700,Stream,900-407171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-406500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50554,SC,SFj,SC+SFj
THURSTON BAY CREEK,,1128,50.37844830360,-125.31681741500,Stream,905-429697-345614-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-377500-36200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,52784,SC,SFj,SC+SFj
TUNA RIVER,TUNA RIVER,834,50.49270542700,-125.97679870800,Stream,900-513545-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-510300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50714,SC,SFj,SC+SFj
VINER SOUND CREEK,,868,50.78852507100,-126.35982262900,Stream,905-458062-453645-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-39800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51054,SC,SFj,SC+SFj
WAHKANA BAY CREEK,,869,50.81608637920,-126.29977112700,Stream,905-458062-593785-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-557500-54200-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,51064,SC,SFj,SC+SFj
WORTLEY CREEK,WORTLEY CREEK,832,50.49041817510,-125.69692666900,Stream,900-495964-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-492600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN FJORDS,PKO-7,PKO,Current,50694,SC,SFj,SC+SFj
AIRPORT SIDE CHANNEL,,2090,52.39138165690,-126.58698463400,Artificial Channel,910-275583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-00000-00000-0000-0000-000-000-000-000-000-000,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PKO-8,PKO,Current,3117,BCD,HStr,BCD+HStr
ALLARD CREEK,ALLARD CREEK,930,51.46339654930,-127.32645232600,Stream,910-100320-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-110700-00000-00000-0000-0000-000-000-000-000-000-000,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PKO-8,PKO,Current,49771,RSI,HStr,RSI+HStr
AMBACK CREEK,AMBACK CREEK,937,51.69747536790,-127.04291350500,Stream,910-118506-218911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-22600-00000-0000-0000-000-000-000-000-000-000,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PKO-8,PKO,Current,51612,RSI,HStr,RSI+HStr
ASHLULM CREEK,ASHLULM CREEK,939,51.68864835790,-126.89922081800,Stream,910-118506-396333-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-39700-00000-0000-0000-000-000-000-000-000-000,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PKO-8,PKO,Current,51622,RSI,HStr,RSI+HStr
ASSEEK RIVER,ASSEEK RIVER,964,51.96245384970,-126.67860431900,Stream,910-258012-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-273700-00000-00000-0000-0000-000-000-000-000-000-000,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PKO-8,PKO,Current,51747,BCD,HStr,BCD+HStr
