NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
BULLEY BAY CREEK,,1816,52.46561685580,-128.31425032000,Stream,915-600827-567679-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-477000-57700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43787,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL #2 CREEK,,2689,52.40267964250,-128.07714346900,Stream,915-593194-636361-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-381700-55200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3422,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL #3 NORTH CREEK,,2690,52.36556759990,-128.06825378300,Stream,915-593194-703380-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-381700-61600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3424,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL #3 SOUTH CREEK,,2691,52.31944030770,-128.06303068300,Stream,915-593194-820389-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-381700-73700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3426,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL CREEKS,,995,52.39084589560,-128.07454115700,Stream Aggregate,,,HECATE LOWLANDS,PKE-5,PKE,Current,51907,HecLow,HStr,HecLow+HStr
BUSEY CREEK,BUSEY CREEK,1856,52.78668628740,-128.77875659500,Stream,915-620970-176973-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-18800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43902,HecLow,HStr,HecLow+HStr
CALDER CREEK,,1828,52.63648067940,-128.30264153900,Stream,915-613809-891474-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-77200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,42737,HecLow,HStr,HecLow+HStr
CANYON CREEK,,1834,52.66434535120,-128.21562093900,Stream,915-619063-869464-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-87500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,42767,HecLow,HStr,HecLow+HStr
CAPTAIN COVE CREEK,,1931,53.81321605560,-130.17176871600,Stream,915-672242-692780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-66500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44277,HecLow,HStr,HecLow+HStr
CARTWRIGHT CREEK,,1894,53.02134606370,-129.43002900600,Stream,915-651581-148755-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538000-17600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44092,HecLow,HStr,HecLow+HStr
CHAMISS CREEK,,998,52.48799548700,-128.10812921500,Stream,910-435723-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-448100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51922,HecLow,HStr,HecLow+HStr
CHAPPLE CREEK,,1868,52.96944220930,-129.14863857700,Stream,915-620970-557423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-56300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43962,HecLow,HStr,HecLow+HStr
CHERRY CREEK,,1919,53.24357826720,-129.49943545300,Stream,915-672242-988346-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-97200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44217,HecLow,HStr,HecLow+HStr
CHOKE PASS CREEKS (3),,7990621,52.36104003420,-128.06517761200,Stream Aggregate,,,HECATE LOWLANDS,PKE-5,PKE,Current,43687,HecLow,HStr,HecLow+HStr
CLATSE CREEK,CLATSE CREEK,989,52.33571905220,-127.83793467700,Stream,910-371518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-385700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51877,HecLow,HStr,HecLow+HStr
CLIFFORD CREEK,CLIFFORD CREEK,1882,52.60577319340,-129.12287638300,Stream,915-609400-310111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44032,HecLow,HStr,HecLow+HStr
COLD CREEK,COLD CREEK,958,51.80918170540,-127.89127180300,Stream,910-197498-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-213700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51717,HecLow,HStr,HecLow+HStr
COOPER INLET CREEKS,,1791,52.04428874460,-128.06850506900,Stream Aggregate,,,HECATE LOWLANDS,PKE-5,PKE,Current,43692,HecLow,HStr,HecLow+HStr
CRAB HARBOUR CREEK,,1785,51.90057748010,-128.03357447000,Stream,915-553298-895054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-87100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43662,HecLow,HStr,HecLow+HStr
CRANE BAY CREEK,,1902,53.23291808060,-129.29365684900,Stream,915-661162-311045-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-30600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44132,HecLow,HStr,HecLow+HStr
CRIDGE INLET CREEK,,1917,53.34316182970,-129.54999991000,Stream,915-672242-954274-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-93500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44207,HecLow,HStr,HecLow+HStr
CURTIS INLET CREEK,,1925,53.50114363240,-129.86303486100,Stream,915-672242-371600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-34300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44247,HecLow,HStr,HecLow+HStr
DALLAIN CREEK,,1859,52.65756744980,-128.89012621900,Stream,915-620970-262341-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-27300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43917,HecLow,HStr,HecLow+HStr
DE COSMOS LAGOON CREEK,,1784,51.94104497260,-127.97381497700,Stream,915-553298-832835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-81200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43657,HecLow,HStr,HecLow+HStr
DEADMAN CREEK,,1947,53.62425791080,-130.45351630200,Stream,915-669295-717707-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-58800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44357,HecLow,HStr,HecLow+HStr
DEER LAKE CREEK,,1938,53.24875379910,-129.78527321600,Stream,915-669295-956609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-82800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44312,HecLow,HStr,HecLow+HStr
DEER PASS LAGOON CREEKS,,1806,52.22209702440,-127.99634886000,Stream Aggregate,915-583813-439111-693654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-50100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43767,HecLow,HStr,HecLow+HStr
DEVIL CREEK,,1873,52.81855148170,-129.25849218800,Stream,915-609400-687077-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-72100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43987,HecLow,HStr,HecLow+HStr
DEVON LAKE CREEK,,1924,53.45312215300,-129.77265473700,Stream,915-672242-267901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-24900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44242,HecLow,HStr,HecLow+HStr
DON CREEK,,1876,52.51110175180,-128.94098871000,Stream,915-609400-934170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-97900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44002,HecLow,HStr,HecLow+HStr
DORIS CREEK,DORIS CREEK,954,51.70957823140,-127.59218947300,Stream,910-141938-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-151500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51697,HecLow,HStr,HecLow+HStr
DOUGLAS CREEK,,1867,52.98030323360,-129.13215766000,Stream,915-620970-551174-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-55800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43957,HecLow,HStr,HecLow+HStr
DREW CREEK,,1802,52.14475106170,-128.00532232200,Stream,915-576730-494865-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-230500-52900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43747,HecLow,HStr,HecLow+HStr
DUFFEY CREEK,DUFFEY CREEK,1878,52.53617921850,-129.02264721500,Stream,915-609400-127069-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-15800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44012,HecLow,HStr,HecLow+HStr
EAGLE CREEK,,1887,52.67537999960,-129.17507333900,Stream,915-609400-520079-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-54600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44057,HecLow,HStr,HecLow+HStr
ELLERSLIE LAGOON CREEK,,996,52.52975758840,-127.99615940900,Stream,910-420700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-433100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51912,HecLow,HStr,HecLow+HStr
END HILL CREEK,,1933,53.59855521420,-130.36042059700,Stream,915-669295-759486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-62900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44287,HecLow,HStr,HecLow+HStr
ESTEVAN CREEK,,1893,52.98802523480,-129.60662833100,Stream,915-651277-166515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538500-19600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44087,HecLow,HStr,HecLow+HStr
EVANS INLET #3 CREEK,,1795,52.10576763310,-127.75550887500,Stream,915-564878-201475-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-226500-27600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43712,HecLow,HStr,HecLow+HStr
EVINRUDE CREEK,,1862,52.80593586560,-129.07561398400,Stream,915-620970-378160-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-38700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43932,HecLow,HStr,HecLow+HStr
FALSE STEWART CREEK,,1913,53.84153392530,-130.05769255400,Stream,915-672242-766277-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-74200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44187,HecLow,HStr,HecLow+HStr
FANNIE COVE LEFT HAND CREEK,,2687,52.04391133260,-128.06854202700,Stream,915-553298-705918-004090-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-68700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3419,HecLow,HStr,HecLow+HStr
FLUX CREEK,FLUX CREEK,1883,52.60660920540,-129.12299597400,Stream,915-609400-310562-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44037,HecLow,HStr,HecLow+HStr
FOUR LAKES CREEK,,1797,52.22453814780,-127.77665563900,Stream,915-564878-310854-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-226500-38200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43722,HecLow,HStr,HecLow+HStr
FURY CREEK,,1875,52.66667952530,-129.01682938500,Stream,915-609400-820879-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-86200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43997,HecLow,HStr,HecLow+HStr
GEISH CREEK,,1835,52.69234387200,-128.29028360800,Stream,915-619063-147789-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-14600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,42772,HecLow,HStr,HecLow+HStr
GIL CREEK,,1897,53.10570486230,-129.20781174100,Stream,915-661162-875654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-87800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44107,HecLow,HStr,HecLow+HStr
GOAT BUSHU CREEK,,987,52.20850153680,-127.88315898100,Stream,910-365157-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-379500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51867,HecLow,HStr,HecLow+HStr
GOIN CREEK,GOIN CREEK,2831,52.82893546910,-128.72571848300,Stream,915-620970-059581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-05900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3229,HecLow,HStr,HecLow+HStr
GORILLA CREEK,,1825,52.71147669580,-128.31669151600,Stream,915-613809-810266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-69200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,42722,HecLow,HStr,HecLow+HStr
GRASSY BAY CREEK,,1792,52.14263473600,-127.63786195200,Stream,915-564878-829496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-226500-90900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43697,HecLow,HStr,HecLow+HStr
GULL CREEK,,1821,52.50740738360,-128.68153226500,Stream,915-606604-110459-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-13200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,42702,HecLow,HStr,HecLow+HStr
HANKIN CREEK,,1951,53.69511661040,-130.39406658300,Stream,915-702702-455246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-742200-43300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44377,HecLow,HStr,HecLow+HStr
HARTLEY BAY CREEK,GABION RIVER,1090,53.42595970450,-129.25272740800,Stream,910-721838-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,52462,HecLow,HStr,HecLow+HStr
HEVENOR INLET CREEK,,1929,53.63311513280,-129.99548605600,Stream,915-672242-565049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-53500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44267,HecLow,HStr,HecLow+HStr
HIRD POINT CREEK,,1008,52.56928221740,-128.23201536600,Stream,910-477992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-487400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,51972,HecLow,HStr,HecLow+HStr
HOGAN CREEK,HOGAN CREEK,926,51.37703671800,-127.66139931900,Stream,910-081796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-091400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,49751,HecLow,HStr,HecLow+HStr
HOOK NOSE CREEK,HOOK NOSE CREEK,1796,52.12406443670,-127.83927078000,Stream,915-564878-243693-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-226500-31800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,43717,HecLow,HStr,HecLow+HStr
INDIAN HARBOUR CREEK,,1941,53.35268970110,-130.15904566500,Stream,915-669295-321349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-20600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,44327,HecLow,HStr,HecLow+HStr
JOANIE CREEK,,2738,53.39661235370,-129.91939425100,Stream,915-669295-887186-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-75700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,3198,HecLow,HStr,HecLow+HStr
JOHNSTON CREEK,JOHNSTON CREEK,931,51.49213706710,-127.53908909800,Stream,910-108491-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-118900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,PKE-5,PKE,Current,49776,HecLow,HStr,HecLow+HStr
