SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
LASTMAN CREEK,,54099,51.33791276390,-123.62686199800,Stream,100-342455-328500-134035-639745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,150-335700-13400-64100-0000-0000-000-000-000-000-000-000,TASEKO-EARLY SUMMER TIMING,SEL-06-16,SEL,Current,7744,MFR,GStr,MFR+GStr
TASEKO LAKES,TASEKO LAKES,287,51.34893022920,-123.61908698300,Lake,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,150-335700-13400-00000-0000-0000-000-000-000-000-000-000,TASEKO-EARLY SUMMER TIMING,SEL-06-16,SEL,Current,46853,MFR,GStr,MFR+GStr
TASEKO RIVER,TASEKO RIVER,2636,52.00723727530,-123.67771947400,Stream,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,150-335700-13400-00000-0000-0000-000-000-000-000-000-000,TASEKO-EARLY SUMMER TIMING,SEL-06-16,SEL,Current,2515,MFR,GStr,MFR+GStr
YOHETTA CREEK - LOWER,YOHETTA CREEK,26766,51.22048670020,-123.63793660700,Stream Segment,100-342455-328500-134035-732951-111430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,150-335700-13400-73400-1010-0000-000-000-000-000-000-000,TASEKO-EARLY SUMMER TIMING,SEL-06-16,SEL,Current,7630,MFR,GStr,MFR+GStr
YOHETTA CREEK - UPPER,YOHETTA CREEK,26767,51.24810068970,-123.68282251100,Stream Segment,100-342455-328500-134035-732951-111430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,150-335700-13400-73400-1010-0000-000-000-000-000-000-000,TASEKO-EARLY SUMMER TIMING,SEL-06-16,SEL,Current,7631,MFR,GStr,MFR+GStr
NADINA CHANNEL,,2444,53.90221460070,-126.96052767500,Artificial Channel,100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,180-374000-95200-99500-7340-0000-000-000-000-000-000-000,NADINA/FRANCOIS-EARLY SUMMER TIMING,SEL-06-20,SEL,VREQ[Bin],45525,MFR,GStr,MFR+GStr
NADINA RIVER,NADINA RIVER,303,53.97814314850,-126.50207536400,Stream,100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,180-374000-95200-99500-0000-0000-000-000-000-000-000-000,NADINA/FRANCOIS-EARLY SUMMER TIMING,SEL-06-20,SEL,VREQ[Bin],45525,MFR,GStr,MFR+GStr
NADINA RIVER,NADINA RIVER,303,53.97814314850,-126.50207536400,Stream,100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,180-374000-95200-99500-0000-0000-000-000-000-000-000-000,NADINA/FRANCOIS-EARLY SUMMER TIMING,SEL-06-20,SEL,VREQ[Bin],45525,MFR,GStr,MFR+GStr
ANTLER CREEK,ANTLER CREEK,160,53.26869809630,-121.45125536400,Stream,100-654493-746761-070913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-657000-76900-00000-0000-0000-000-000-000-000-000-000,BOWRON-EARLY SUMMER TIMING,SEL-07-01,SEL,Current,47449,UFR,GStr,UFR+GStr
BOWRON RIVER,BOWRON RIVER,157,54.05842395200,-121.82649883800,Stream,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-657000-00000-00000-0000-0000-000-000-000-000-000-000,BOWRON-EARLY SUMMER TIMING,SEL-07-01,SEL,Current,47419,UFR,GStr,UFR+GStr
HUCKEY CREEK,HUCKEY CREEK,2827,53.16592574780,-121.21974064500,Stream,100-654493-870826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-657000-86700-00000-0000-0000-000-000-000-000-000-000,BOWRON-EARLY SUMMER TIMING,SEL-07-01,SEL,Current,3219,UFR,GStr,UFR+GStr
POMEROY CREEK,POMEROY CREEK,2826,53.18779590060,-121.25968318800,Stream,100-654493-846023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-657000-84400-00000-0000-0000-000-000-000-000-000-000,BOWRON-EARLY SUMMER TIMING,SEL-07-01,SEL,Current,3220,UFR,GStr,UFR+GStr
ADAMS CHANNEL,,2432,50.89744340720,-119.55008374300,Artificial Channel,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45082,STh,GStr,STh+GStr
ADAMS RIVER,ADAMS RIVER,220,50.89438551760,-119.55413595000,Stream,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46238,STh,GStr,STh+GStr
ANSTEY RIVER,ANSTEY RIVER,231,51.13120357910,-118.89937647900,Stream,100-190442-999098-995997-520730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-731800-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46348,STh,GStr,STh+GStr
BLUEBERRY CREEK,BLUEBERRY CREEK,26768,51.19663174640,-119.01844919600,Stream,100-190442-999098-995997-492682-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-698600-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,7632,STh,GStr,STh+GStr
CELISTA CREEK,CELISTA CREEK,228,51.19723846200,-119.00516401100,Stream,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-698800-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46319,STh,GStr,STh+GStr
CRAIGELLACHIE CREEK,CRAIGELLACHIE CREEK,1996,50.97373588540,-118.72438762500,Stream,100-190442-999098-995997-725308-513855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-52500-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,3437,STh,GStr,STh+GStr
CRAZY CREEK,CRAZY CREEK,1997,50.99139750950,-118.64658114600,Stream,100-190442-999098-995997-725308-618803-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-63800-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,810,STh,GStr,STh+GStr
EAGLE RIVER,EAGLE RIVER,232,50.84350470900,-119.01017091300,Stream,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46358,STh,GStr,STh+GStr
FOUR MILE CREEK,FOUR MILE CREEK,26771,51.08452511800,-118.89619228600,Stream,100-190442-999098-995997-520959-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-736500-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,7636,STh,GStr,STh+GStr
HIUIHILL CREEK,HIUIHILL CREEK,2373,50.92262090060,-119.63375011800,Stream,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-03900-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,44983,STh,GStr,STh+GStr
HUNAKWA CREEK,HUNAKWA CREEK,230,51.13297956430,-118.91507262500,Stream,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-731400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46338,STh,GStr,STh+GStr
LOFTUS CREEK,LOFTUS CREEK,2434,50.93508995230,-118.80129389400,Stream,100-190442-999098-995997-725308-414964-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-40700-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45085,STh,GStr,STh+GStr
MCNOMEE CREEK,MCNOMEE CREEK,2392,51.26400255450,-118.94565731000,Stream,100-190442-999098-995997-492860-064395-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-700300-05600-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45014,STh,GStr,STh+GStr
NIKWIKWAIA CREEK,NIKWIKWAIA CREEK,2388,50.93907051180,-119.65603190600,Stream,100-190442-999098-995997-058910-057838-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-05400-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45008,STh,GStr,STh+GStr
ONYX CREEK,ONYX CREEK,226,50.95373848680,-119.28101194900,Stream,100-190442-999098-995997-296515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-585000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46298,STh,GStr,STh+GStr
PERRY RIVER,PERRY RIVER,2394,50.99454226780,-118.68808449000,Stream,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-58500-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45026,STh,GStr,STh+GStr
SALMON RIVER,SALMON RIVER,237,50.71001713820,-119.30656524000,Stream,100-190442-999098-995997-990301-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-994100-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46399,STh,GStr,STh+GStr
SCOTCH CREEK,SCOTCH CREEK,225,50.91532294490,-119.50925263300,Stream,100-190442-999098-995997-088471-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46288,STh,GStr,STh+GStr
SEYMOUR RIVER,SEYMOUR RIVER,229,51.23862599560,-118.95845426200,Stream,100-190442-999098-995997-492860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-700300-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46328,STh,GStr,STh+GStr
SHUSWAP RIVER - MIDDLE,SHUSWAP RIVER,241,50.43388501610,-118.75148752300,Stream Segment,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46439,STh,GStr,STh+GStr
SINMAX CREEK,SINMAX CREEK,222,51.07656083210,-119.78727931100,Stream,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-13600-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,46258,STh,GStr,STh+GStr
UNNAMED CREEK,,26769,51.17572434840,-119.02558984500,Stream,100-190442-999098-995997-492638-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-698000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,7633,STh,GStr,STh+GStr
UNNAMED CREEK - SHORE SPAWNERS,SHUSWAP LAKE,26770,51.17326737330,-119.02534340400,Lake Portion,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,7634,STh,GStr,STh+GStr
YARD CREEK,YARD CREEK,2393,50.90828748260,-118.82086911200,Stream,100-190442-999098-995997-725308-355349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-35600-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SEL-09-02,SEL,Current,45024,STh,GStr,STh+GStr
ADAMS CHANNEL,,2432,50.89744340720,-119.55008374300,Artificial Channel,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,45083,STh,GStr,STh+GStr
ADAMS LAKE,ADAMS LAKE,2437,50.96109989450,-119.67596798200,Lake,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,45089,STh,GStr,STh+GStr
ADAMS LAKE EAST SIDE - SHORE,ADAMS LAKE,11556,51.19017204980,-119.54293637300,Lake Portion,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3408,STh,GStr,STh+GStr
ADAMS LAKE NORTH END - SHORE,ADAMS LAKE,11557,51.40448654980,-119.43915738700,Lake Portion,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3409,STh,GStr,STh+GStr
ADAMS LAKE SOUTH END - SHORE,ADAMS LAKE,11558,50.96705265790,-119.70062290300,Lake Portion,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3410,STh,GStr,STh+GStr
ADAMS RIVER,ADAMS RIVER,220,50.89438551760,-119.55413595000,Stream,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46239,STh,GStr,STh+GStr
ADAMS RIVER - SHORE,SHUSWAP LAKE,11541,50.89452793110,-119.54992404400,Lake Portion,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3393,STh,GStr,STh+GStr
ADAMS RIVER - UPPER,ADAMS RIVER,221,51.40895047970,-119.45858548900,Stream Segment,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46249,STh,GStr,STh+GStr
ANSTEY RIVER,ANSTEY RIVER,231,51.13120357910,-118.89937647900,Stream,100-190442-999098-995997-520730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-731800-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46349,STh,GStr,STh+GStr
ANSTEY RIVER - SHORE,SHUSWAP LAKE,17212,51.12926830230,-118.90531892500,Lake Portion,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3439,STh,GStr,STh+GStr
BESSETTE CREEK,BESSETTE CREEK,252,50.30662331090,-118.82207343400,Stream,100-190442-999098-995997-730848-543292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-54100-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,7635,STh,GStr,STh+GStr
BESSETTE CREEK,BESSETTE CREEK,252,50.30662331090,-118.82207343400,Stream,100-190442-999098-995997-730848-543292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-54100-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,431,STh,GStr,STh+GStr
BLURTON CREEK,BLURTON CREEK,243,50.68972426590,-119.05207059000,Stream,100-190442-999098-995997-730848-094096-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-07700-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,7643,STh,GStr,STh+GStr
BUSH CREEK,BUSH CREEK,2389,50.98863299390,-119.72688328300,Stream,100-190442-999098-995997-058910-094867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-09300-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,45012,STh,GStr,STh+GStr
BUSH CREEK - SHORE,ADAMS LAKE,11555,50.98774159080,-119.72697761700,Lake Portion,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3407,STh,GStr,STh+GStr
CANOE CREEK,CANOE CREEK,239,50.75568366050,-119.22156984100,Stream,100-190442-999098-995997-893719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-932800-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46419,STh,GStr,STh+GStr
CELISTA CREEK,CELISTA CREEK,228,51.19723846200,-119.00516401100,Stream,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-698800-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46318,STh,GStr,STh+GStr
COOKE CREEK,COOKE CREEK,2640,50.60415636540,-118.83753875400,Stream,100-190442-999098-995997-730848-341321-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-32000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3440,STh,GStr,STh+GStr
CRAZY CREEK,CRAZY CREEK,1997,50.99139750950,-118.64658114600,Stream,100-190442-999098-995997-725308-618803-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-63800-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,811,STh,GStr,STh+GStr
CRUICKSHANK POINT WEST,SHUSWAP LAKE,11542,50.88551114820,-119.54524422900,Lake Portion,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,3394,STh,GStr,STh+GStr
EAGLE RIVER,EAGLE RIVER,232,50.84350470900,-119.01017091300,Stream,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSWAP COMPLEX-LATE TIMING,SEL-09-03,SEL,Current,46359,STh,GStr,STh+GStr
